,principal component 1,principal component 2,rating_five_count
479,-0.5443488297697276,0.198620359092459,59
480,-0.6341232018296086,0.20330901661449424,29
481,-0.6180705530428676,0.4131874861567941,0
482,-0.6653541754451942,-0.7355467395896974,1
483,1.3643978109509076,-1.628641007038709,732
484,0.39793000616186,2.9384816869314916,584
485,-0.6043068218225076,1.3170296287874823,25
486,-0.002844954719504129,2.045846123285271,248
487,-0.654756959698483,0.47080470954196446,0
488,-0.6205142378128723,-0.37570168876536875,3
489,-0.6180195978723001,1.3516903584806355,20
490,-0.6432568872261075,-0.5853004213771794,28
491,-0.3650528566778513,0.4184206831583781,230
492,0.3626200430411184,0.3952855025169343,364
493,-0.31800792908086006,1.7298301580142919,212
494,-0.33747080678435865,0.2892362771129513,333
495,-0.1630298761432408,-0.9818483513852481,183
496,-0.6458856984549498,0.4006202377580141,10
497,-0.6563907326048288,-0.585151875422851,10
498,5.299818676231262,-0.6935088131124236,2998
499,0.9890038332124979,-1.015285234532227,1245
500,1.6026406329827085,-0.49474433164314735,1046
501,0.485539760361512,-1.0095909729496353,555
502,0.5969331798013534,0.7609210739808588,1201
503,-0.46361945702397506,0.18785166633480802,84
504,1.0942617407730812,-0.44818009832709915,1383
505,-0.6566658445354523,-0.9562661989673789,13
506,-0.3530323211982026,0.4520848298357563,295
507,-0.6214229061024983,-1.5129881875519964,49
508,0.2500557723408881,-0.22104661225859343,740
509,0.5125127062422049,0.6971074250883621,469
510,6.78919032823728,-1.638500207067075,5065
511,0.007038580807199963,-0.5309653763091936,387
512,-0.6667220247828475,-1.280587953830507,3
513,0.034806639745176636,-0.2186121091182101,445
514,-0.20389072843259615,-0.9813862084162259,127
515,-0.4373277873155053,0.3600824829081983,189
516,4.113394074548278,-0.5231413665789413,4487
517,1.1488288436759517,2.64198117795744,1141
518,-0.3874792040995344,3.8726385918711226,0
519,-0.3874792040995344,3.8726385918711226,0
520,-0.6615863065408094,-0.38791492725649557,0
521,-0.662149932961008,-1.4081010434120973,5
522,-0.6603141349184303,-0.9562249362022873,8
523,-0.6558370093278554,-0.1908017673854137,5
524,-0.6303834446310925,-0.3417899654974427,38
525,-0.49893409422117635,-0.19624965978512787,127
526,-0.5580704516213113,-1.2040051452995628,28
527,-0.6489147176235238,-1.3274713005951073,27
528,1.0025189664842975,-0.5746038509102809,1253
529,-0.35747416514981795,0.09369540306948705,239
530,-0.6226621600153165,-0.06301006690063715,20
531,-0.5697953956350368,-0.3461485208987481,28
532,-0.6699868344449857,-1.5244111568528056,1
533,2.297846722695792,1.310029752367958,1813
534,-0.5594077471788027,-0.39274387817984086,47
535,-0.15826364095913495,-1.2368250152303188,181
536,1.6699489906832885,1.9199326355422313,960
537,2.527128625760564,0.45745154811294264,2301
538,-0.026484638688856407,-0.2179188946646772,361
539,-0.5257879601832754,1.597329472122231,5
540,-0.6499117773152793,-0.3880469681047873,16
541,1.5163818975227081,0.33575839465624585,1950
542,-0.5393888680271245,0.6691328734318478,7
543,0.09080316711222816,-0.7875410595403706,528
544,-0.4288757091368057,0.7656099595553311,211
545,0.0436505040641353,-0.41589032004965676,460
546,3.140654486924597,0.6962851312860484,3030
547,2.272466747297498,-0.5023201753138992,1964
548,2.783528431723171,1.4404425509266574,2638
549,-0.6163451418624815,-0.8630609551985905,24
550,-0.6516349956679037,0.20350707788693223,5
551,-0.6574834700118588,-0.7590787661191325,9
552,-0.3259171626682005,-0.3953846951456804,367
553,-0.5686655224201597,1.341276525502769,2
554,-0.05284143233243833,-0.1471984530641379,283
555,-0.653182279220906,0.40070276328819665,0
556,-0.6341232018296086,0.20330901661449424,29
557,-0.6217190145274829,0.20316872321318402,46
558,-0.6719358072814717,-1.3502457919911264,3
559,-0.09433584098079646,-0.9129084853372161,270
560,-0.5015868844010456,0.6171430908680184,40
561,-0.5273027918085951,-0.3931069905126439,91
562,3.0516536057018233,-0.31395472164216087,3029
563,3.490002174936175,0.07544385458432645,3624
564,1.9433138660386717,1.812618390942835,1328
565,1.4628270368536864,-0.6495268178965425,1891
566,-0.6635078791554364,-1.3273062495347423,7
567,-0.658579706834616,-0.5851271177637964,7
568,-0.6579380161578313,-0.38795619002158677,5
569,0.18310316409371222,-0.6146457379713702,654
570,-0.6667143111700994,-1.2107079766361002,0
571,-0.5712539931056685,0.6335765672585739,19
572,-0.4098278414766982,-0.39443565154858184,252
573,-0.6543671949274835,-1.2344538896463046,10
574,-0.4515830769110812,0.9630449689941246,177
575,-0.5522983109436587,-0.961119907549779,63
576,-0.6654217414545996,-0.9561671683311598,1
577,-0.6551185609824499,-1.1534618843686428,18
578,-0.6443384149019474,0.20342455235674964,15
579,-0.17178577306238835,-0.9817493207490291,171
580,-0.5909659709049407,-0.3288524782401441,4
581,-0.45890207713941783,-0.9621762343361149,191
582,-0.011891477156943827,-0.21808394572504222,381
583,-0.6154857528747226,1.2587059577439057,33
584,0.8356876697276041,-0.8163730181031671,1032
585,-0.4235193335504385,1.4387729764016473,184
586,-0.5766521394019377,-1.3319618968447045,33
587,-0.45084755548936006,0.14052380773452494,141
588,-0.6472570472083299,0.20345756256882272,11
589,-0.6608566484642137,-0.3879231798095137,1
590,-0.3379435614929749,0.3934640668835223,339
591,0.011373113310032231,-0.3690473861780165,411
592,-0.6472570472083299,0.20345756256882272,11
593,0.976599645910372,-1.0151449411309166,1228
594,-0.3486430700506962,0.6865411480862039,173
595,-0.5797502059236694,-0.5896919869905578,22
596,0.1742592997747535,-0.4173675270399233,639
597,-0.652457785772454,1.0158639604173154,0
598,-0.46636338297380614,0.39491651621473406,163
599,-0.6520127841452552,-0.5852013907409606,16
600,0.170450588179822,1.8699468724176271,486
601,-0.5620951003150719,0.9933237134739867,12
602,-0.6559361864588563,-0.9562744515203969,14
603,-0.3348016985760688,2.64689975328522,147
604,0.5258135476620143,-0.40653968467994245,583
605,1.0846955976474137,2.2110223887592606,1184
606,-0.5866732091120107,-1.4593099353659296,15
607,-0.6214481134965959,-1.0841258957757354,57
608,2.847399335040922,0.7101630606321451,2679
609,0.430304634119884,2.2522141558680784,716
610,0.028308340406655048,-0.8093676333665937,410
611,0.5010497245008325,-0.4414707727232631,570
612,-0.6593973323110225,-0.38793968491555014,3
613,-0.6121284190556129,0.1460212154523486,13
614,-0.654198258959315,-0.9330551721335237,14
615,-0.6577368739641114,-1.2111768423883036,3
616,0.029412711547193868,-1.5523205292218205,453
617,0.7901737570480514,-1.1869756833605627,973
